dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,122.569395,51.651725,120.299811,57.332284,-78.260870,-0.000000,0.000000
0.020000,123.700388,51.651725,121.430805,55.767067,-78.260870,0.000000,0.000000
0.020000,124.800077,51.651725,122.530494,54.201850,-78.260870,0.000000,0.000000
0.020000,125.868462,51.651725,123.598879,52.636632,-78.260870,-0.000000,0.000000
0.020000,126.905543,51.651725,124.635959,51.071415,-78.260870,0.000000,0.000000
0.020000,127.911319,51.651725,125.641735,49.506197,-78.260870,-0.000000,0.000000
0.020000,128.885791,51.651725,126.616207,47.940980,-78.260870,0.000000,0.000000
0.020000,129.828958,51.651725,127.559374,46.375763,-78.260870,0.000000,0.000000
0.020000,130.740821,51.651725,128.471238,44.810545,-78.260870,-0.000000,0.000000
0.020000,131.621380,51.651725,129.351796,43.245328,-78.260870,0.000000,0.000000
0.020000,132.470634,51.651725,130.201051,41.680110,-78.260870,0.000000,0.000000
0.020000,133.288584,51.651725,131.019001,40.114893,-78.260870,-0.000000,0.000000
0.020000,134.075230,51.651725,131.805646,38.549676,-78.260870,0.000000,0.000000
0.020000,134.830571,51.651725,132.560988,36.984458,-78.260870,-0.000000,0.000000
0.020000,135.554608,51.651725,133.285025,35.419241,-78.260870,0.000000,0.000000
0.020000,136.247341,51.651725,133.977757,33.854024,-78.260870,-0.000000,0.000000
0.020000,136.908769,51.651725,134.639186,32.288806,-78.260870,0.000000,0.000000
0.020000,137.538893,51.651725,135.269310,30.723589,-78.260870,0.000000,0.000000
0.020000,138.137713,51.651725,135.868129,29.158371,-78.260870,-0.000000,0.000000
0.020000,138.705228,51.651725,136.435644,27.593154,-78.260870,-0.000000,0.000000
0.020000,139.241439,51.651725,136.971855,26.027937,-78.260870,0.000000,0.000000
0.020000,139.746345,51.651725,137.476762,24.462719,-78.260870,0.000000,0.000000
0.020000,140.219948,51.651725,137.950364,22.897502,-78.260870,0.000000,0.000000
0.020000,140.662246,51.651725,138.392662,21.332284,-78.260870,-0.000000,0.000000
0.020000,141.073239,51.651725,138.803656,19.767067,-78.260870,0.000000,0.000000
0.020000,141.452928,51.651725,139.183345,18.201850,-78.260870,0.000000,0.000000
